Filename,Label,LPC2,LPC3,LPC4,LPC5,LPC6,MFCC1,MFCC2,MFCC3,MFCC4,MFCC5,MFCC6,MFCC7,MFCC8,MFCC9,MFCC10,MFCC11,MFCC12,MFCC13,MFCC_Var,Spectral_Contrast_Mean,Spectral_Contrast_Var,SFM,Spectral_Spread,Spectral_Skewness,Spectral_Centroid,Chroma_Mean,Chroma_Var,ZCR,STE,RMS
16\BI-11.wav,BI,-0.974664,-0.04214411,-0.17326821,0.3808556,-0.020319274,-75.15831,86.03563,-34.580814,-24.977201,4.9180136,3.9918144,1.5078058,8.484415,-3.2206929,0.85174495,-0.45266914,3.4021065,-10.989775,687.2763,16.492574187433515,9.08130039909269,0.063953206,5602.611910857696,4.2328854,5338.182416181682,0.54110926,0.048028458,0.1325927734375,26.50425488790497,0.14267597
16\BI-110.wav,BI,-0.5698048,-0.22265528,-0.26350254,0.35776573,0.03461786,-128.86942,44.204845,-34.592857,-34.546844,5.7803583,-6.00692,-8.898647,7.764043,-3.391602,0.5093259,0.2999464,-0.8410797,-20.145905,81.52931,17.72562868394,8.943956628718453,0.14182936,6491.581440126637,3.3296518,7539.913679948186,0.48896828,0.021754779,0.23999660326086958,3.0624514470403286,0.054083277
16\BI-111.wav,BI,-0.7111688,-0.19789162,-0.21269491,0.35565814,0.06920336,-109.05414,50.76694,-39.781452,-36.7333,1.2566203,-4.403261,-6.408548,5.944188,-3.9745178,-0.20194697,-2.902971,-1.314201,-19.02908,219.68399,18.17891128326675,14.206560999749293,0.11078363,6285.524222564507,3.6998346,6890.812757406577,0.49220625,0.031116897,0.20220776139018692,6.145999731019384,0.07408377
16\BI-112.wav,BI,-0.6958409,-0.16785853,-0.22579843,0.3555721,0.049093414,-109.23448,47.41131,-41.255356,-36.911537,2.005032,-7.653435,-14.232447,3.417761,-3.1415048,-1.5478362,-6.009272,-5.1832905,-17.12837,82.204506,18.008615360953026,9.190572861018858,0.11118589,6275.926660256605,3.6029518,6925.022227356162,0.5330498,0.028665073,0.20663256163990826,5.236408005643704,0.070587166
16\BI-113.wav,BI,-0.74082154,0.034168202,-0.34583545,0.2907815,-0.10447239,-69.82364,45.9412,-37.574497,-38.43499,-7.2867393,-2.2596862,-10.519026,4.980468,-5.603039,-3.3317552,-2.74123,-3.304005,-18.05303,252.97072,16.890761204406115,9.054802690748257,0.13360995,6240.035824692893,3.3562264,7124.619950842551,0.5496249,0.0328973,0.21933951028963414,13.1732265370458,0.10730418
16\BI-114.wav,BI,-0.85355777,0.15185003,-0.32918,0.29701287,-0.14985394,-37.79246,51.35954,-37.840355,-30.337923,-4.139514,6.1637316,-5.789185,6.0829477,0.56439734,-0.6020803,-2.7617667,0.04718216,-16.51176,427.55505,16.564565741219713,17.669242837360407,0.121667765,6035.252307526961,3.478741,6708.441962119554,0.5548813,0.030488024,0.19934682377049182,27.301072848129493,0.15364094
16\BI-115.wav,BI,-0.8158383,0.19161363,-0.3041042,0.24300338,-0.24908432,-50.990715,37.93697,-43.458603,-33.994217,-6.134964,3.0933692,-14.981856,4.073316,1.7330558,-3.0944648,-3.3067002,-4.0626335,-17.269375,233.82649,16.04074956277246,7.536657468267711,0.13534638,6046.0479394254135,3.2681978,7116.495629769479,0.5186317,0.029711349,0.2256415644778481,19.031443518969596,0.13006786
16\BI-116.wav,BI,-0.71628326,-0.10883799,-0.29386202,0.38580176,-0.0138072,-110.23439,55.57483,-35.590137,-31.19482,7.111505,0.5198449,-12.543135,3.7730803,3.024876,6.772612,-3.8431892,-2.6338282,-13.963982,390.58426,18.9647762667045,12.257350685230156,0.09575187,6137.230553708878,3.8725243,6626.447774198992,0.4873166,0.03016167,0.1860107421875,7.551802385409799,0.081082314
16\BI-117.wav,BI,-0.74605477,0.053503472,-0.34127432,0.31576633,-0.18407306,-56.750256,50.242516,-34.018745,-32.05301,-0.21771951,1.9397644,-14.208512,6.7172394,4.1733327,-0.8377063,-6.095697,-4.016453,-12.55737,300.8642,16.072255756120228,12.564868165232578,0.1139902,6173.808866422292,3.9116035,6882.586838433356,0.47879422,0.024413312,0.20241783405172414,17.27114076428769,0.12584114
16\BI-118.wav,BI,-0.88236934,0.19528227,-0.335546,0.32731286,-0.23599717,-48.584465,56.569935,-35.6483,-27.163876,-3.2494502,4.5723658,-8.432614,7.7489576,2.7025955,-0.9318531,-2.5233693,0.27662295,-15.634378,547.1054,16.900788843229083,17.804872610986784,0.118032336,5929.462840451699,3.499057,6489.102998721302,0.5618388,0.031245388,0.199658203125,23.463155328319704,0.14116311
16\BI-119.wav,BI,-0.79932964,-0.083489984,-0.341264,0.4474095,0.082855,-116.52016,63.194412,-31.519201,-28.657482,6.5414186,0.7852501,-10.155455,6.401689,-0.92259777,6.8633666,-1.9500401,-0.2633594,-11.815295,302.7254,18.12774897227115,13.21272340277883,0.10223102,6003.120852651155,3.7448738,6552.443952998263,0.50606316,0.03812613,0.18544585129310345,6.797658973879981,0.07481581
16\BI-12.wav,BI,-0.8381564,-0.17206468,-0.12650368,0.40364388,-0.05074192,-74.35593,64.1696,-41.934475,-39.031284,-3.4789793,-7.397429,-5.663063,7.767343,-2.2260733,-4.620212,-4.645844,-3.3749802,-15.0395775,43.66101,18.381054611786766,14.189242997077592,0.0804082,6083.924147612893,3.6314394,6145.218389673624,0.5708,0.039018545,0.1674471768465909,10.683495152678171,0.1008039
16\BI-120.wav,BI,-0.8256288,0.23202619,-0.39938086,0.2822006,-0.17582029,-52.101913,43.97485,-39.67459,-32.28849,-0.28968024,4.968698,-14.332817,9.11591,1.9755783,-0.08190315,-6.827987,-8.682119,-13.74547,106.86803,16.990108311837464,31.34400648943998,0.11094076,6027.237776372818,3.8341537,6901.317577880034,0.4693586,0.027127488,0.20638671875,18.072809088304638,0.12885773
16\BI-121.wav,BI,-0.70630145,-0.113071956,-0.30337715,0.34040257,0.072705954,-101.885216,45.010567,-41.167294,-40.611572,-3.879182,-4.4339933,-9.496381,4.375187,-6.4504313,-0.21348749,-4.7373533,-3.8127723,-19.921875,153.05418,17.330877788649154,10.495031982984676,0.12076688,6288.79350093695,3.591825,7062.83881735392,0.45835653,0.024163479,0.21191875751201922,6.790335834453756,0.0782179
16\BI-122.wav,BI,-0.6775604,-0.1778646,-0.23028858,0.38831067,0.004022859,-119.3527,44.1335,-39.815197,-36.039444,1.8586335,-5.9906645,-11.110051,4.9133224,0.12893912,2.474398,-6.791799,-6.7656674,-15.127256,122.30897,17.516250365773217,8.61209885876274,0.11294175,6320.417296661656,4.0295954,7112.268867750236,0.4635712,0.02643243,0.20699449764784947,4.9361213661770345,0.067286104
16\BI-123.wav,BI,-0.6937439,-0.10302098,-0.28473693,0.3266139,0.012913093,-110.13763,46.633312,-37.23901,-36.55965,-2.1722841,-3.8331273,-10.842232,3.4643915,1.0418509,6.9136863,-5.2235146,-8.6226635,-15.817868,422.89285,18.09524608287753,12.781161197421238,0.115587406,6286.573259428781,3.6967578,7073.140212474114,0.4971448,0.031046273,0.21418792126225492,8.105763327119313,0.08177135
16\BI-124.wav,BI,-0.62676513,-0.18988384,-0.25125408,0.35244298,-0.038220644,-102.12714,43.415764,-37.553165,-37.511948,0.03620972,-2.0744905,-10.112902,5.2673817,1.9334153,1.8431724,-6.247105,-1.9271097,-17.714758,410.24115,17.360797285261764,9.8872552753447,0.13623221,6373.217383706927,3.1964355,7371.423904036841,0.5428224,0.035221282,0.23298432555379747,8.344269380465766,0.08355497
16\BI-125.wav,BI,-0.70857036,-0.084286526,-0.34327132,0.43883038,-0.08159572,-71.457886,51.11174,-35.89088,-31.374323,4.2131877,-4.633392,-15.9049225,2.7602189,1.5786737,2.9295886,-9.50505,-4.1071754,-12.583176,195.70985,16.783719246016382,9.090007438055666,0.1003483,6218.862956175304,4.2996397,6819.866009349967,0.4425014,0.027273746,0.19549005681818182,12.87078530354282,0.1099402
16\BI-126.wav,BI,-0.6724713,-0.120749414,-0.3357357,0.40629762,-0.021469373,-103.355194,48.333908,-35.040905,-36.018295,1.9388517,-2.608764,-9.12725,6.4420967,-4.361856,2.751456,-3.071465,0.04585397,-17.551622,179.74635,17.080131166952906,12.313770692708275,0.12021111,6349.393363491309,3.6125927,7185.45957286599,0.45650473,0.023703806,0.2185031162219101,6.331463228179784,0.07575712
16\BI-127.wav,BI,-0.70454556,0.05698042,-0.3830952,0.333484,-0.1565973,-76.94137,41.707527,-35.064636,-33.6336,-1.9649842,-0.102973476,-11.458082,8.376921,0.58351034,2.2753959,-3.4757059,-1.1413288,-16.062199,290.50522,17.10527562684562,13.44627305955128,0.14448023,6272.244088694624,3.0836933,7439.404003870111,0.52651507,0.025255078,0.23781389508928572,11.639517266437304,0.099928185
16\BI-128.wav,BI,-0.729962,-0.052653294,-0.3384144,0.4106221,-0.017925546,-105.14096,48.059032,-39.583557,-32.81097,5.1110263,-4.2660127,-15.85139,3.0017457,-1.5190679,6.0281935,-8.62672,-5.13427,-11.676468,70.76024,17.825021597203765,9.543808945813307,0.094251916,6171.441597246593,4.3130894,6840.523569578633,0.4090738,0.018746363,0.19848090277777777,6.378859782685641,0.07783405
16\BI-129.wav,BI,-0.6640462,-0.076539576,-0.32484162,0.36351764,-0.025901519,-112.14795,43.147778,-38.25324,-33.945717,1.8468764,-4.822103,-12.40329,4.733405,-4.106108,4.4739265,-1.5991727,-1.2313056,-15.863377,91.76831,17.634537728574628,8.609956656298198,0.13107538,6304.286784855409,3.30076,7298.559832634161,0.47777152,0.021924878,0.22913049768518517,4.51271479538021,0.06532567
16\BI-13.wav,BI,-0.68694735,-0.2962511,-0.19674796,0.4993185,-0.022615694,-80.039955,55.158516,-40.668686,-40.10951,0.49519807,-10.83914,-6.855746,4.8745985,-1.7512323,-4.0181007,-7.224932,1.97549,-18.810429,51.55092,17.75427117194311,9.211365206934978,0.10047669,6371.929064132271,3.4176018,6834.146560851495,0.5796616,0.034388058,0.20247788027108435,8.963924284053808,0.09269212
16\BI-130.wav,BI,-0.64270985,-0.04445058,-0.3733206,0.3588616,-0.1204472,-124.95902,40.691307,-30.608435,-32.316517,-2.8543327,1.1363648,-8.1872225,7.8170147,0.41735768,7.437638,-3.1175447,-0.9545625,-14.130404,448.24783,17.391209508839918,12.528291912063114,0.15744409,6333.964235659895,3.267772,7683.419872141804,0.49270454,0.027107118,0.2605915960864486,6.570505479964314,0.06866375
16\BI-131.wav,BI,-0.67651826,-0.025109917,-0.330499,0.27793452,-0.008584477,-118.91195,47.448727,-35.30158,-32.36608,2.6094766,-1.4656925,-12.16358,8.866091,-1.7125399,4.153632,-1.6231673,-2.7353232,-11.662874,164.24596,18.326038322016107,10.285290712642,0.1271288,6256.212306549335,3.2628436,7131.843637756408,0.5392564,0.023119157,0.22086275540865385,4.159793108379325,0.061770376
16\BI-132.wav,BI,-0.8693504,0.21611093,-0.33040947,0.30884188,-0.22440284,-42.61709,48.938263,-38.1049,-25.873323,2.58575,5.588585,-12.44292,7.6966047,4.9444985,0.63544536,-4.3284574,-1.5963299,-11.026186,181.3659,17.077925026551043,14.374314747522671,0.11373761,5981.199926539242,3.5523076,6724.4510047900085,0.5153804,0.027035965,0.1998748779296875,22.281061205465996,0.14038938
16\BI-133.wav,BI,-0.67839825,-0.036449604,-0.37128344,0.3821184,-0.09161194,-51.203075,44.57715,-36.538704,-34.55445,4.052071,1.4483261,-12.734307,7.430322,2.17543,-1.1483079,-8.255494,-1.086202,-13.188373,97.74919,17.47216041035412,10.213841848587728,0.12850136,6283.968040363747,3.5417285,7232.931479805118,0.50501406,0.02856533,0.22614792158018868,16.199119560970438,0.122515336
16\BI-134.wav,BI,-0.73571783,-0.13027096,-0.2331613,0.403862,-0.025378536,-78.872314,50.260242,-43.536556,-32.896935,5.382863,-5.8380795,-13.922229,2.1015515,1.5212731,3.9293396,-7.7139297,-4.590424,-12.0155945,124.33498,18.050560214264586,18.657644377437812,0.09028669,6146.107058550693,4.351941,6605.343890093834,0.43257973,0.025143905,0.1817578125,11.193464280897752,0.10393851
16\BI-135.wav,BI,-0.66147023,-0.13329323,-0.25597906,0.34770468,0.07846831,-120.27917,42.218258,-40.653404,-31.020296,6.996087,-4.633027,-11.085229,2.6224375,-1.9982966,5.428017,-3.5148358,-0.82093394,-13.535115,96.5651,17.512113030237497,7.375239738086507,0.123359576,6305.168290297201,3.4851007,7175.355296709212,0.4922962,0.019899804,0.22113506610576922,4.086433499809713,0.062194943
16\BI-136.wav,BI,-0.7434658,-0.13882414,-0.23717204,0.41136217,-0.024886787,-96.97771,48.40177,-45.260044,-34.009056,6.977882,-3.3325133,-12.407269,2.558206,0.86758566,5.1864324,-5.369978,-4.529128,-14.41758,357.01614,17.91469215939603,10.201572696382796,0.088747285,6141.322373078494,4.2644796,6618.087812371103,0.43635628,0.024139166,0.18076923076923077,9.814291779897644,0.09452677
16\BI-137.wav,BI,-0.7599447,0.067152575,-0.31201017,0.26395002,-0.09892589,-42.39173,47.087585,-37.128845,-35.574493,-2.941342,1.5273238,-11.420251,9.591014,4.7468743,-1.8934755,-5.499968,-5.002145,-13.324596,75.77973,16.163878569395116,6.367558342941571,0.12826857,6192.14407401934,3.4589033,7015.096454738814,0.5326949,0.026364902,0.20753238075657895,18.305379829742016,0.13155799
16\BI-138.wav,BI,-0.7162514,-0.09577807,-0.30722502,0.4319414,-0.012204234,-146.15054,42.441273,-33.64391,-30.059637,2.6344807,-1.093037,-10.456916,4.6505804,6.328749,11.913823,-10.06205,-4.342717,-12.600584,367.40103,17.171648241725755,7.049662724526969,0.11320102,6267.903112318062,4.472125,7304.880100869707,0.39378405,0.026113579,0.224725341796875,4.807782587665133,0.060503364
16\BI-139.wav,BI,-0.5808115,-0.11232638,-0.32975927,0.33523285,-0.004982926,-135.11563,39.483543,-33.987038,-33.010612,1.1780905,-3.916351,-9.22861,7.2518597,-1.5048828,4.3733325,-2.266941,-2.787941,-17.657064,152.21437,17.03729900910323,8.552102556640985,0.15313654,6416.006473143002,3.220232,7679.311527327151,0.46983883,0.019586464,0.25253099913990823,2.9244850847032775,0.05179792
16\BI-14.wav,BI,-0.53299767,-0.3719898,-0.20578359,0.4636175,0.060943596,-140.4432,47.29614,-31.913364,-32.616432,8.344013,-10.290317,-1.9268425,5.5925817,3.3427103,9.0976095,-9.014775,-2.6990879,-14.442555,264.8776,18.11916206020304,12.562954391274474,0.124096245,6630.901375161856,3.7307324,7620.065163636025,0.48483217,0.030000435,0.23807608981092437,3.526678931586319,0.055163458
16\BI-140.wav,BI,-0.6233909,-0.06791643,-0.35293147,0.34414285,-0.017863084,-131.01799,45.601227,-32.559868,-29.796984,1.8722863,-2.4217682,-8.099537,7.7364397,-2.4254076,5.021132,-2.6351864,-1.4902986,-16.0938,238.03079,17.54032311406331,12.034381761179729,0.14432468,6286.18484621579,3.2660193,7343.354996392442,0.50654083,0.023258759,0.24246651785714285,3.166736466049844,0.05390972
16\BI-141.wav,BI,-0.5600768,-0.04266901,-0.3566099,0.28697136,-0.0004338473,-149.97784,39.87837,-28.236847,-23.378624,7.6935205,1.4294369,-5.975301,12.639114,2.1538231,7.9282646,-0.50010705,-1.2009045,-14.750972,193.98216,17.880548176289324,9.65938973065575,0.16491464,6359.709738132742,3.2375748,7741.247399599329,0.46015477,0.021915786,0.268218493852459,2.022355413591092,0.043427832
16\BI-142.wav,BI,-0.74428385,0.058836117,-0.25877404,0.19433664,-0.10423846,-63.271236,42.968914,-40.658848,-36.71201,-3.646836,0.4583254,-12.633064,4.1813526,-2.3994641,-5.3727036,-3.015733,-2.972002,-14.734021,291.30566,16.517133901136077,14.94622130378883,0.13484551,6195.431630189759,3.2166889,7101.409429287397,0.552337,0.030560104,0.21889241536458334,14.326830040120209,0.11398631
16\BI-143.wav,BI,-0.8494436,0.21120891,-0.30332094,0.25443107,-0.2703095,-51.427025,50.30024,-36.025513,-28.2613,-0.3113612,4.706471,-10.816985,9.35082,6.5423727,-1.8123015,-3.8469667,-2.6768172,-12.796968,498.93945,16.189113282923522,9.472889476185866,0.119670875,6038.8498123068775,3.6313558,6759.396014071927,0.56127936,0.027899161,0.20661530671296297,21.955036146017925,0.13749373
16\BI-144.wav,BI,-0.7126118,-0.13285132,-0.24891424,0.352429,-0.01387183,-74.818245,56.278217,-36.107025,-33.309628,5.183073,-2.3494291,-10.701275,9.500796,5.636633,3.7257779,-2.060258,-0.24481663,-13.929601,270.4646,17.975881246171177,9.099311083537817,0.10204984,6216.372051127922,3.762119,6650.659008729624,0.5143685,0.028514042,0.18503289473684212,11.191232114736186,0.10474495
16\BI-145.wav,BI,-0.7262564,-0.041435573,-0.32499984,0.4105259,-0.06351791,-62.375095,46.258656,-40.065277,-33.830547,3.1565104,-2.281096,-12.44436,7.2192287,2.0285597,0.23900355,-7.8320456,-1.9308991,-14.621909,77.31862,16.859393630821415,13.722210110619915,0.116232276,6205.6498514088435,3.6495829,7007.737560844197,0.5042243,0.02703234,0.2015652126736111,13.771393141302635,0.112223916
16\BI-146.wav,BI,-0.70639795,-0.03290758,-0.32061175,0.3888075,0.011233557,-128.41486,46.59567,-35.24258,-26.877531,8.04506,-0.40001488,-10.136929,9.593756,-2.7109995,3.8192904,-1.6118068,2.1830769,-16.957705,155.89601,17.99204158190174,13.6578026099349,0.12313439,6184.364824181813,3.3275023,7091.3072148152005,0.45277932,0.019168958,0.21263744212962962,3.4498532873026475,0.0569762
16\BI-147.wav,BI,-0.7125829,-0.2851232,-0.09135923,0.4024487,-0.02715522,-105.43268,52.701996,-45.65576,-38.18851,4.171667,-10.116261,-9.9361725,2.4858367,-1.8461552,-2.3089435,-6.390049,-6.4803395,-16.087437,161.7512,17.78022871749359,7.292879140690286,0.09388785,6270.782204366171,3.6228073,6629.371830669033,0.55607504,0.03039424,0.1914588341346154,6.4585478405951875,0.07812229
16\BI-148.wav,BI,-0.6962423,-0.27397987,-0.12986311,0.34237728,-0.0111979265,-90.07817,52.050953,-44.74463,-40.128563,1.279522,-7.093199,-5.3868737,3.9840403,-4.306716,-0.7372068,-2.16825,-5.2659817,-17.983206,75.14088,18.172148597447933,18.11678815117893,0.10296549,6332.31194928218,3.765704,6733.279689160864,0.4562433,0.02804196,0.1893039279513889,8.041961219155281,0.08719615
16\BI-149.wav,BI,-0.6764427,-0.1819986,-0.23444748,0.35794452,0.0030511804,-95.221344,48.929718,-40.642094,-36.541332,1.7305689,-6.199698,-8.452022,5.9220963,-2.5378098,0.9556284,-4.5800276,-3.6801789,-17.596212,88.94972,18.75872576262681,12.332393802687667,0.11923127,6328.447040775739,3.3085015,6972.920856173419,0.51238763,0.028024735,0.2125732421875,6.226798518927535,0.07727386
16\BI-15.wav,BI,-0.78490615,-0.12973717,-0.24614422,0.42840415,0.08303746,-116.44752,58.873413,-34.122524,-35.23529,1.2492217,-4.9659753,-0.93616635,11.383762,-8.706203,4.052912,1.5666434,0.48490942,-17.824575,94.835655,17.91513841336807,11.541577982441472,0.100241415,6243.738632972694,3.7078593,6710.90179276895,0.4819566,0.027759315,0.19405757155373832,4.612607541113672,0.06534758
16\BI-150.wav,BI,-0.6788542,-0.120766774,-0.2874535,0.33624014,0.04494262,-108.21396,51.83069,-33.525047,-32.286312,3.9951265,-1.9979757,-8.852229,8.9750805,-1.6941519,2.8561428,2.3990588,0.6891065,-16.90315,76.01295,19.425405661259944,12.476827136608673,0.12782982,6321.909250592793,3.2868917,7072.152150261179,0.50170946,0.02325699,0.2110051081730769,4.500924798810424,0.06551523
16\BI-151.wav,BI,-0.62791115,-0.022310253,-0.40221515,0.321507,0.124497384,-144.49417,38.086082,-35.50146,-32.645477,3.3644316,0.17989297,-13.076649,8.970391,0.66817075,6.2221217,-4.1125793,-1.7846378,-14.351018,97.71321,17.431734644147916,12.96203097788006,0.13116176,6240.140350301569,3.9026988,7495.623367456743,0.4547961,0.027541542,0.23923788265306123,2.6741496421757858,0.05008125
16\BI-152.wav,BI,-0.50792974,-0.28971553,-0.2602985,0.37341455,0.046223328,-135.0476,39.505756,-38.245514,-37.557663,7.49503,-6.8845067,-8.616373,7.318063,-3.6861777,-0.40872404,-0.3948278,-1.8688672,-20.169828,94.38744,18.372156649720065,12.963650182124216,0.14509621,6559.705574273139,3.176691,7730.065622065648,0.49159718,0.022011379,0.2477130500637755,2.8665824689123096,0.052285083
16\BI-153.wav,BI,-0.52512544,-0.10525638,-0.32048342,0.23785573,0.06391053,-133.01125,35.57419,-32.808628,-30.089956,4.219716,-1.4628015,-9.291162,8.209705,0.67851955,3.266752,-1.4501376,-2.4581594,-18.506884,115.43991,17.14784099825469,10.940134472791192,0.17017783,6430.831169905724,3.024438,7875.171188618142,0.49198663,0.02238749,0.26843373709862384,2.7562035762944146,0.050681323
16\BI-154.wav,BI,-0.7524013,-0.13492544,-0.17911404,0.391571,0.049873725,-113.06857,50.811928,-39.07965,-32.10635,8.1362095,-4.8899097,-12.459238,6.0271335,-3.7585618,-0.6522254,-3.4166102,-3.6103892,-18.063673,122.99506,18.363037950715032,10.043984078127359,0.106226906,6241.008476127741,3.580991,6852.937130931429,0.45434943,0.021891937,0.20574168669871795,5.091387139897673,0.06877136
16\BI-155.wav,BI,-0.6076828,-0.07351204,-0.29167527,0.23854397,0.13031049,-136.98735,37.815678,-38.040756,-33.18074,5.6081343,-3.6810417,-13.325094,9.190611,-2.7457173,2.2048235,0.660493,-3.5908995,-17.762325,108.86058,16.7659225279048,10.233845628184758,0.13888243,6332.88912651991,3.3214445,7510.507441962636,0.45045972,0.02020987,0.24198021079009435,2.9151448383971483,0.05214602
16\BI-156.wav,BI,-0.53497905,-0.18550661,-0.29575768,0.2503253,0.13859266,-125.93323,37.71095,-38.0861,-38.52895,7.154211,-7.7617345,-17.6411,7.1056504,-1.2939831,0.3409608,-5.5623775,-8.380872,-15.170362,91.773186,17.554481351982275,8.268637735832272,0.12826796,6471.089394529493,3.7725573,7623.263045107625,0.46550882,0.02217541,0.23763193982712766,3.96259835863268,0.06156345
16\BI-157.wav,BI,-0.69584066,-0.12589863,-0.22978824,0.3221786,0.068679824,-125.55298,44.436104,-37.112003,-34.63633,1.8000034,-5.103779,-10.127306,8.072903,-3.058914,0.7080986,0.18063308,-0.8869395,-18.3136,177.66273,17.304597903791326,10.23432856447905,0.13245922,6314.384876330396,3.5584521,7289.781693624847,0.45789957,0.021032028,0.2271630859375,4.319524228526046,0.061126363
16\BI-158.wav,BI,-0.62071776,0.01849394,-0.36438107,0.23588574,0.06973952,-140.40652,38.085354,-34.294613,-25.433542,6.7108335,1.7896394,-11.887343,6.4324765,-2.2515721,5.6455884,-0.74311763,-2.167096,-15.748747,90.83386,17.753355526121965,9.758935210728216,0.15153766,6236.533031469916,3.2450855,7524.61528169186,0.47081995,0.021291278,0.25024587211879434,2.436931274378844,0.047749117
