Filename,Label,MFCC1,MFCC2,MFCC3,MFCC4,MFCC5,MFCC6,MFCC7,MFCC8,MFCC9,MFCC10,MFCC11,MFCC12,MFCC13,SFM,Spectral_Centroid,Spectral_Spread,ZCR,STE,Spectral_Skewness
breathing4 (16).wav,breathing,-275.10916,142.13457,-27.03042,10.193331,5.9797835,3.1008954,-31.83766,-24.533583,-13.181778,5.0492187,-0.4185891,5.489482,-4.9337077,0.027874503,3055.8578366021807,3601.83303923525,0.08017914870689655,2.5940707380415042,6.0949883
breathing4 (17).wav,breathing,-234.32263,169.16412,-29.616543,8.3334675,8.750092,-4.028575,-31.55598,-31.72769,-15.842074,11.702825,1.6472796,2.064959,-12.236635,0.0019917015,2129.447864778141,3034.0661032196213,0.04857556573275862,2.969009839278253,6.3771977
breathing4 (18).wav,breathing,-177.53098,99.58357,-42.532898,-11.531728,5.452627,8.656949,-10.902658,-6.013553,-12.100312,13.906989,3.172885,3.3173738,-7.2138405,0.037373606,4401.448401580103,4547.761583904155,0.12080190373563218,3.6189677071073927,4.794624
breathing4 (19).wav,breathing,-238.35866,147.69945,-33.187855,13.101497,5.966185,-0.119410835,-28.098478,-26.887995,-14.115895,13.950052,3.009564,5.1273055,-11.040403,0.012164023,2779.1106690639576,3447.2571255341218,0.0694201239224138,3.6322580649641294,5.9772506
breathing4 (2).wav,breathing,-289.81476,62.40263,-29.41005,-6.9971786,-5.503406,11.86162,2.2847216,-0.70637816,-9.689659,11.446479,-2.0757456,3.9688005,-6.458099,0.07869755,6025.772488069176,5480.450030048203,0.18559177442528735,0.7017416563154214,4.4724627
breathing4 (20).wav,breathing,-211.03163,142.31825,-36.99455,11.72253,5.8412867,2.4495153,-27.172298,-24.373394,-12.78961,16.87334,-2.7848623,4.2188663,-9.645723,0.0124050835,2937.254754542098,3524.2742640695124,0.07403915229885058,2.8982064471973072,5.4474916
breathing4 (21).wav,breathing,-167.48668,80.94966,-52.14613,-11.692376,-1.2256887,5.1690707,-10.518843,-6.2092805,-3.419235,14.669472,-3.45628,0.29366934,-4.571176,0.036443986,4646.403136804452,4656.374788827149,0.1249438757183908,12.176797059316167,5.6762214
breathing4 (22).wav,breathing,-259.84915,48.13069,-39.79685,-8.476513,2.4320505,12.784282,-3.8922193,-4.175807,-11.792311,10.763947,2.063755,1.796498,-13.517977,0.0773449,6239.652205162295,5497.58646940641,0.1884765625,1.104388260266426,4.176978
breathing4 (23).wav,breathing,-221.08841,134.40285,-34.94292,-0.27677256,6.759558,3.5257425,-20.824259,-18.562263,-14.892603,12.092167,0.1448221,-0.27792016,-11.83631,0.020776559,3348.7684383927703,3791.895006349716,0.08894014906609195,2.970316423480049,5.6351147
breathing4 (24).wav,breathing,-230.56627,81.64629,-40.955006,-14.479773,-0.77136374,9.676523,-8.712823,-10.977854,-15.733334,12.75801,4.90725,3.287174,-14.342062,0.04558458,4945.050689493055,4901.254874050009,0.1338395743534483,1.7774108041163985,5.133155
breathing4 (25).wav,breathing,-259.25586,143.5968,-31.140877,4.878235,12.615803,7.2519526,-28.320549,-25.571604,-16.374105,12.629653,5.0602627,9.872668,-6.6637077,0.010849578,2887.2623862888563,3618.9036464873298,0.0728380926724138,1.7195222320121233,5.587288
breathing4 (3).wav,breathing,-132.78944,92.07695,-50.98566,-14.892819,0.3807856,4.7689724,-12.1945715,-3.4443026,-13.397065,13.338633,-3.565746,3.2469857,-10.106413,0.040660907,4626.127255342465,4602.614392392163,0.13095478627873564,9.5181164119145,4.192463
breathing4 (4).wav,breathing,-187.58987,167.1939,-36.5396,22.793613,-0.63355875,-1.9189829,-27.045805,-25.062828,-10.944557,16.44241,-5.0243387,3.805196,-8.543265,0.0026018182,2257.116626013806,2977.299913812423,0.054412491020114945,5.712639868377864,5.540199
breathing4 (5).wav,breathing,-154.7981,125.34043,-45.75368,-1.69356,3.6304018,3.2070827,-16.849617,-10.033289,-12.139648,15.580123,0.103128806,3.9309475,-8.537286,0.020843439,3497.6779058436077,3866.0327341526677,0.09286323635057471,7.258641712507502,4.8485312
breathing4 (6).wav,breathing,-296.10828,55.722694,-30.082325,-8.948956,-7.717969,9.847718,2.7698014,-1.1895571,-7.328796,5.537083,-0.80571175,0.5331801,-9.650526,0.09443977,6267.475308072511,5673.448628198238,0.18758418642241378,1.486983950971222,4.6091433
breathing4 (7).wav,breathing,-215.6,56.40875,-47.511948,-23.59683,-5.261299,11.859143,-3.8171809,-2.7378101,-11.837183,11.099161,-1.771235,4.1455297,-12.227983,0.061599977,5860.1162904375415,5346.093447006544,0.17272808908045978,2.7429293608562104,4.576451
breathing4 (8).wav,breathing,-284.37997,118.92623,-32.897343,13.197667,4.3061266,9.800779,-15.107335,-18.01937,-14.18426,10.810943,5.009223,5.3389354,-4.8335476,0.036706783,3802.711320762418,4103.40277201512,0.1005859375,3.1936565511240866,5.236459
breathing4 (9).wav,breathing,-190.92444,46.79617,-47.367435,-24.877655,-8.451521,10.1602125,-3.807845,-0.8974128,-14.925778,13.437873,-6.607733,-4.6695213,-11.497938,0.07489935,6155.3060207394965,5448.661592025805,0.19051948635057472,1.9335462887626076,4.1390047
breathing4.wav,breathing,-238.95921,168.06192,-26.57566,5.517949,9.490896,3.905102,-39.676346,-31.062773,-15.642838,7.3944345,2.2553859,9.752343,-6.1508875,0.0020818154,2135.0841700276615,3057.3973046891556,0.05092717313218391,3.2276067172979257,6.460817
breathing5 (10).wav,breathing,-170.10977,59.493916,-16.528917,-10.743645,-11.723211,17.257162,-8.8990135,4.2887754,5.114656,12.569145,-0.52794623,2.1929245,-13.471605,0.09765197,6608.641405560847,5583.293313808687,0.23481838182471265,2.0153019174588898,4.0687933
breathing5 (11).wav,breathing,-247.18402,73.32489,-6.371878,3.9126954,-7.8040023,8.766382,-12.435794,2.7579772,-0.2896357,11.480881,-2.2329803,0.42424214,-10.28459,0.06957226,5906.094325322942,5520.89810074394,0.1788568606321839,1.4786019681742943,5.53779
breathing5 (12).wav,breathing,-312.89017,141.06566,20.636377,28.785854,9.292716,10.845205,-23.362293,-4.8854494,6.1496077,20.017262,9.533166,6.8845644,-4.181681,0.005610444,2725.677661681354,4265.205048139526,0.0341516253591954,4.7113083244619,10.449561
breathing5 (13).wav,breathing,-167.67021,169.31883,7.937697,23.319567,6.8209944,17.539356,-34.88404,-5.259579,-1.3780442,19.083694,1.5715834,4.839352,-6.621942,0.0019054392,2010.156956740359,3427.7085734240513,0.03087957974137931,17.484932758317818,7.5584435
breathing5 (14).wav,breathing,-282.04724,153.22525,23.876102,30.178528,8.079937,8.966919,-24.057009,-0.8051121,4.150759,17.564589,5.5351787,5.7031775,-5.9183664,0.0030986646,2328.254746793765,3938.8646991133983,0.025716145833333332,6.450374454922026,9.866831
breathing5 (15).wav,breathing,-276.45508,135.22005,8.646117,32.214405,12.515873,12.706969,-28.868605,-5.282545,4.374687,18.855724,3.855725,3.8363526,-5.0282884,0.02003579,3226.7538992095465,4224.434331837071,0.062309177442528736,8.736227139006933,8.567535
breathing5 (16).wav,breathing,-238.86665,78.71112,-2.3000276,-7.9153767,-14.1742325,9.357175,-2.397248,3.505719,8.403133,13.127918,4.9172935,-0.18781583,-11.110369,0.074024454,5764.233903147858,5627.913452607648,0.1700958602729885,1.3467428232893088,5.2231035
breathing5 (17).wav,breathing,-253.92683,83.91187,0.5896349,-2.996124,-8.262021,7.0046196,-12.575674,-2.386096,6.9094734,15.306519,3.8893461,-1.4787891,-11.035114,0.07024775,5680.8276394416225,5601.055132128478,0.16735138290229884,1.2409782065939956,5.447533
breathing5 (18).wav,breathing,-139.54689,55.57204,-27.114992,-11.573005,-8.357204,15.78267,-15.915749,3.5074291,-1.9488271,13.639427,-1.3109256,0.97596383,-12.010505,0.09821943,6702.328609493663,5539.021877788956,0.24462890625,2.19173259400585,2.7922394
breathing5 (19).wav,breathing,-290.08765,85.46279,0.43844718,10.443096,-8.744315,1.8852348,-14.74992,-1.8052435,1.8725094,9.244819,1.888153,2.9273636,-9.746629,0.05306381,5229.29989417382,5445.880056910851,0.13649986530172414,1.0889850617682486,6.2637315
breathing5 (2).wav,breathing,-193.33838,65.87246,-14.868338,-1.739381,-0.6115327,18.04641,-10.1918745,5.4248548,2.2050617,15.389195,-0.14942949,2.4375322,-8.51113,0.07853776,6140.5143110837835,5651.359551235781,0.1827911727729885,2.2018339353360536,5.23422
breathing5 (20).wav,breathing,-175.03989,57.02408,-20.082872,-11.976806,-7.39238,15.841171,-9.755274,3.1344626,-1.2373437,16.877615,-0.7161507,0.8508712,-11.283701,0.0926122,6795.4160704679425,5701.640126081474,0.24405082614942528,1.9803432973230937,3.5072649
breathing5 (21).wav,breathing,-142.16444,85.855385,-22.227522,-5.972101,-3.8971813,14.261184,-11.657727,0.60295165,0.69563717,12.904267,1.0553819,1.6459756,-11.7708025,0.063764274,5195.176418040398,5065.360409340112,0.1496441720545977,8.567242581967932,5.178501
breathing5 (22).wav,breathing,-228.36034,152.39748,13.18493,23.07102,1.5142651,12.572238,-29.771235,-2.6012597,2.2234752,17.855816,4.1390266,5.098892,-4.6551223,0.008341725,2608.3353551342952,3935.392535179944,0.04745308010057471,16.95424577217506,8.3873
breathing5 (23).wav,breathing,-240.14256,153.25284,13.078452,21.857166,5.58143,12.333353,-34.853893,-5.9072948,5.627034,20.87591,1.8777364,6.4150796,-6.1947813,0.008873303,2605.781994849792,3959.6140182825225,0.04540454382183908,9.436864999246735,7.660839
breathing5 (24).wav,breathing,-145.48257,70.67356,-19.451397,-12.189798,-6.186851,16.04679,-8.869824,3.83756,0.27091858,14.364076,-3.0278244,-1.263906,-14.448694,0.08479744,6071.183867355269,5513.399013021095,0.19062612248563218,3.6921982053139737,4.3304396
breathing5 (25).wav,breathing,-208.7749,84.03932,-5.695786,-6.18418,-9.218085,14.734496,-11.296494,0.49993208,1.6707098,12.170148,1.0231782,3.2908826,-11.998977,0.06890238,5611.694444912181,5353.307199361864,0.17755477729885058,2.416299447691811,4.982223
breathing5 (3).wav,breathing,-250.19574,71.34867,-17.61278,-6.0671487,-11.623827,21.542568,-5.149337,-1.9266123,-6.6337667,14.181209,-3.5657854,1.01039,-11.445272,0.078093916,6157.369077506947,5480.250754425549,0.21128547054597702,0.28108894169825865,3.22266
breathing5 (4).wav,breathing,-198.2954,146.06398,9.317772,14.458827,6.2213607,16.477106,-26.360132,-5.9134583,4.432782,18.118803,3.334254,1.1136684,-4.7852883,0.021834573,2950.0927268849646,3975.159210746514,0.06636135057471264,8.653348430845822,7.2963943
breathing5 (5).wav,breathing,-180.32393,104.48218,-5.7946095,1.3197995,-1.8229288,14.688022,-18.30437,1.3106285,3.6898222,14.452599,0.5959348,2.670541,-9.64954,0.052922584,4555.55143513113,4755.348187860345,0.13113438397988506,5.298230049851743,5.864597
breathing5 (6).wav,breathing,-243.60417,86.718796,-3.2578022,4.54285,-4.19871,12.045756,-10.769943,7.238982,7.182424,17.116415,1.549631,3.4798205,-10.56481,0.0609904,5270.579584383893,5316.550614485413,0.15149066091954022,1.6879284331155133,6.603511
breathing5 (7).wav,breathing,-322.30157,109.04759,15.429628,23.386068,-2.852262,4.02432,-13.982244,-0.40967888,6.2242684,14.268295,5.2386084,3.0203693,-10.520141,0.030170916,4135.014943949451,5019.650285305434,0.08832839439655173,0.8344919895268761,7.3116317
breathing5 (8).wav,breathing,-277.6022,126.48942,8.530391,22.909103,-0.6080037,12.187547,-23.03665,-0.89443594,4.9985313,19.336994,2.1618476,1.9500089,-5.7285647,0.034412567,3808.621810175003,4524.34825876568,0.10063644935344827,6.567103601685278,6.909419
breathing5 (9).wav,breathing,-145.26094,74.00458,-21.151398,-8.810793,-2.1689262,17.046455,-9.79272,1.6544163,2.2861826,13.571119,0.6444732,1.9090685,-15.950978,0.07747926,5789.255919138433,5339.111182877755,0.18154521372126436,4.797793330786201,4.112943
breathing5.wav,breathing,-375.71686,107.92412,25.995308,42.63496,8.955421,9.657881,-10.663223,-1.2363024,1.8433282,11.469208,5.3841996,9.9510765,-2.3610194,0.013155425,3875.2469418785286,4980.951106110651,0.05508598239942529,1.4322472696671682,10.842886
breathing6 (10).wav,breathing,-156.66357,52.593227,-27.909815,-32.047855,-10.374967,14.674653,-17.571589,-0.9617392,9.576002,9.776437,-2.4901175,-0.19186121,-13.1254635,0.0865999,6761.6326762217805,5901.275755635401,0.21124618354885058,2.313670128745409,3.8731866
breathing6 (11).wav,breathing,-224.20068,110.85125,-10.71842,-13.126636,0.48104173,6.109165,-27.562654,-15.217382,4.7422557,9.366921,-5.7799535,2.1594486,-5.3724837,0.04004666,4393.2022623386265,4873.6818546637205,0.1171313757183908,2.4303429650648827,5.4322653
breathing6 (12).wav,breathing,-209.45135,154.11235,1.8077066,6.218335,11.877399,13.658858,-46.69512,-20.136679,7.5048037,14.67574,-1.6514626,4.60179,-3.6689975,0.009930135,2678.891290305185,3817.785174235525,0.06005298132183908,5.8623032719112205,5.8295617
breathing6 (13).wav,breathing,-177.34286,59.934998,-31.211586,-25.28955,-9.527111,7.9459186,-13.729095,-8.396167,7.0015097,4.235774,-7.7443137,4.1335635,-15.557364,0.07746666,6218.796001693339,5812.792142287278,0.17700475933908047,3.212552371413334,4.1427464
breathing6 (14).wav,breathing,-210.64328,58.478924,-28.213663,-18.934568,-0.9015617,12.804277,-13.587122,-10.485553,3.962759,10.232089,-3.915656,-1.4274442,-12.11867,0.08394164,6345.581727839451,5813.6567424959085,0.18857197377873564,1.7374128789258745,4.120615
breathing6 (15).wav,breathing,-306.58353,140.78539,11.135396,9.82616,4.5059743,6.83692,-19.260105,-4.226481,8.922651,11.4232855,2.1545439,4.275675,-0.13399263,0.009140539,3132.873576910211,4533.868833171479,0.04509024784482758,2.9845358684949708,9.602084
breathing6 (16).wav,breathing,-320.26584,131.88445,-4.7623644,3.6165516,11.203081,7.0318527,-19.374645,-9.182798,1.6931151,7.137416,2.6316469,1.3578681,-1.8537862,0.019127179,3466.7804910586647,4668.17936265405,0.07234419899425287,1.4613476799628724,6.4889374
breathing6 (17).wav,breathing,-261.9946,152.11443,12.066132,9.803651,7.5972605,7.3724275,-32.50351,-12.066058,6.745001,9.328762,-0.5851155,1.8691736,-3.416621,0.009493591,2817.070908598664,4185.435291133567,0.05226854346264368,4.9542554742575895,6.624461
breathing6 (18).wav,breathing,-232.6822,148.84927,5.1462064,-3.3154244,4.621742,5.2562304,-39.92231,-23.440113,5.9153914,11.382926,-1.5019128,1.3312051,-9.250431,0.021579256,3051.756108489225,3999.1662682524397,0.07511673850574713,3.571094565911789,6.2108717
breathing6 (19).wav,breathing,-124.49652,71.78274,-34.019325,-23.465096,0.969556,9.165373,-20.372179,-16.13497,4.644394,4.6483107,-11.41414,-0.1273686,-11.293936,0.05766416,5538.213886595704,5362.32750728956,0.15254018498563218,7.8269786841769005,4.9960465
breathing6 (2).wav,breathing,-201.16234,126.75896,-7.414066,-3.5556736,3.6246085,11.873479,-35.957226,-12.600171,8.370389,11.885109,-4.73537,1.2655791,-6.8833184,0.031812545,3782.0013412340477,4405.467737947742,0.10173648527298851,3.249151093551534,5.0019765
breathing6 (20).wav,breathing,-126.52814,90.509796,-21.32472,-21.96292,-4.850873,11.5311575,-24.464725,-10.075935,6.074275,4.723976,-9.618556,1.8584086,-13.420972,0.0577363,5130.21663290379,5078.699702132144,0.14972274604885058,8.723620679654784,4.5568023
breathing6 (21).wav,breathing,-102.99928,84.079025,-23.805885,-14.218741,-5.094669,16.022846,-15.101089,-9.533872,3.6595337,7.081294,-8.291351,-2.923599,-7.438627,0.061868295,5339.482064024696,5080.432827889136,0.15985879130747127,17.603523603339028,5.222426
breathing6 (22).wav,breathing,-181.09142,55.30182,-19.770252,-24.520454,-9.169047,10.575605,-12.244915,-17.311462,7.3883266,10.635539,-8.041595,-1.2436764,-10.260051,0.09280013,6907.137010765737,6089.309367579176,0.21090382543103448,1.9712743023948776,4.6972003
breathing6 (23).wav,breathing,-186.01884,155.51903,3.213245,-0.56674474,7.5701275,15.866568,-48.17875,-15.781156,7.8299885,17.652575,1.2670438,0.977737,0.105605036,0.004417547,2634.4669733422284,3945.5816888003624,0.05620285560344827,5.000050144765332,5.395427
breathing6 (24).wav,breathing,-328.30124,122.61323,-1.8408444,9.841906,12.5331545,8.995403,-21.216211,-10.162584,4.184085,10.976904,2.4259672,3.8830993,-2.1481426,0.02888871,3849.7015705358663,4812.569079716984,0.08259810524425287,1.7758045485620038,7.1417603
breathing6 (25).wav,breathing,-206.85576,168.45522,-1.2869487,7.4040403,8.788347,12.194681,-45.124706,-17.01388,9.58785,14.578652,4.620718,4.392247,-4.479386,0.0022416308,2143.6923952495135,3401.040615870781,0.042413119612068964,6.974990183460617,6.5959163
breathing6 (3).wav,breathing,-151.84573,71.2872,-29.073301,-22.451757,-4.320685,8.168668,-21.322178,-11.5749855,7.128303,8.828491,-9.685483,-1.3893853,-11.680262,0.061071467,5590.12921295728,5430.540451466412,0.1539208423132184,5.133098794965644,4.8186865
breathing6 (4).wav,breathing,-157.58357,104.81133,-17.607159,-11.839601,6.627983,13.877124,-28.98491,-13.163438,7.153045,12.599601,-5.103523,1.842034,-6.057836,0.04028832,4463.415431006773,4783.059150438081,0.11801252693965517,6.187367611134026,5.525891
breathing6 (5).wav,breathing,-208.09726,148.77235,2.0349128,7.2839255,9.342387,14.80336,-44.23059,-19.895021,6.6173363,17.03289,1.1764877,7.3782806,-7.113969,0.016092502,2900.8304079080335,3880.6737399613658,0.06897674209770115,5.945595972772924,6.1245356
breathing6 (6).wav,breathing,-208.36256,165.23834,3.7282298,7.362369,10.075388,13.124753,-45.19907,-18.070272,7.38423,13.013122,0.6008733,6.1404305,-3.4512458,0.002606684,2238.9255842169646,3591.3165102320463,0.04283405172413793,5.274621230458593,6.131008
breathing6 (7).wav,breathing,-310.0138,138.16211,4.1714754,10.140589,6.7343082,4.6655545,-23.57054,-8.980438,3.2469647,6.0115952,2.6980271,6.6865096,-1.2242466,0.01667488,3211.3883161295867,4410.109185077641,0.06225866558908046,4.854476534869156,7.8509555
breathing6 (8).wav,breathing,-309.22275,120.28316,7.885415,5.345486,-4.6014166,3.8519638,-19.212337,-1.2535677,6.6404223,13.212092,3.4722452,4.129576,-6.5455008,0.026243355,4042.289602725261,4975.118727237792,0.09131420617816093,2.121656620067496,6.4966636
breathing6 (9).wav,breathing,-289.2792,147.01942,16.509314,15.507092,3.3585632,0.19834422,-26.41679,-5.984658,3.3382576,5.5818615,0.5276114,4.6706815,-3.1421814,0.008146699,2826.160995073331,4289.4412340314075,0.04932763110632184,4.373091559997097,7.7374144
breathing6.wav,breathing,-240.87341,144.75192,6.1780734,-3.0202875,6.4984536,4.923341,-41.531616,-23.372738,4.1012287,10.168743,-2.0113642,-0.3849758,-8.431175,0.020303786,3090.245479552033,4061.4663424798932,0.07432538613505747,3.195877115602869,6.2171645
breathing7 (10).wav,breathing,-259.66647,79.815605,-3.142966,12.449734,1.2676617,9.171329,-0.7965935,5.711186,3.8326185,10.449521,2.1740193,5.597772,-2.6369867,0.08662775,5628.869242430555,5366.25990722956,0.16278286637931033,1.5360048022605695,6.5227423
breathing7 (11).wav,breathing,-138.14552,40.644978,-19.499039,-19.59903,-3.6105947,8.016343,-1.48956,19.562912,-1.4793984,11.463682,0.5193711,5.2182245,-11.668971,0.20500545,7951.940706073956,6171.588174007254,0.28738999640804597,1.8294787168276707,2.8356555
breathing7 (12).wav,breathing,-140.2672,36.60669,-19.768957,-24.602547,-3.4138155,5.6361976,-4.4322524,15.786812,-3.0432332,8.331578,-2.16722,1.161735,-12.9789095,0.21315034,8267.618208426633,6292.3120300112505,0.3076396372126437,1.79308966221557,3.0616517
breathing7 (13).wav,breathing,-198.02292,164.2026,-0.028432166,34.13435,13.620179,2.9675055,-24.78923,-4.438775,-0.44900584,22.186974,-0.9714735,5.5618687,-1.9880955,0.0017739884,2054.1679062888434,3419.0059323686432,0.033882228807471264,11.414560932052359,7.9935465
breathing7 (14).wav,breathing,-173.42238,163.73958,-4.7617865,34.29913,12.846034,2.2988334,-29.44747,-10.154255,-6.863623,23.225626,-2.521724,4.93496,-5.13296,0.0021539852,2149.8227724792473,3404.3311844771592,0.03834972162356322,11.739270295021852,7.168076
breathing7 (15).wav,breathing,-180.14728,93.349144,-17.704145,-5.3185635,2.6615832,8.363739,-6.524587,6.886025,0.43943006,14.4481735,0.118370034,0.8397377,-8.719978,0.08712824,5230.144043823696,5043.4290185671,0.15939857219827586,8.377829248209435,5.5251412
breathing7 (16).wav,breathing,-142.84381,69.56611,-25.9922,-16.139364,3.6568103,5.5514092,-3.8199449,9.782132,-2.625361,10.42157,-2.483633,2.274596,-12.564489,0.111437194,6188.94432575959,5709.042358647589,0.18666374820402298,4.962767135545698,4.1589136
breathing7 (17).wav,breathing,-157.20546,47.841545,-15.091541,-17.089008,-1.0268539,12.505898,-0.293896,17.564426,0.45833328,10.222616,1.2995849,3.9461372,-9.656921,0.1804948,7454.771229719456,6092.956086633731,0.25469760237068967,1.8575066863047767,4.086936
breathing7 (18).wav,breathing,-198.11795,100.77825,-6.6694436,8.530715,7.951111,6.8881683,-10.256124,4.156713,0.800381,13.928905,2.9455907,4.3698874,-5.5024643,0.08150544,4829.939585877996,5012.973660031475,0.1302027209051724,4.224909590288049,6.2304883
breathing7 (19).wav,breathing,-156.44542,41.347733,-22.294147,-22.07419,-1.8491644,14.224059,-1.4626067,16.934832,-2.1787739,10.163289,2.3925087,3.107397,-8.475739,0.17174143,7678.56258358669,6132.829062454705,0.26282439834770116,1.550513068596278,4.027143
breathing7 (2).wav,breathing,-169.53207,46.13378,-21.071896,-16.357536,1.0682037,5.489187,0.10522121,11.511704,-16.952847,4.7507486,-5.3695426,-0.85366434,-15.267578,0.16723333,7551.572527354302,6135.585731369679,0.2669158584770115,1.643696475413364,3.3567765
breathing7 (20).wav,breathing,-181.56337,59.541805,-18.423553,-14.273119,-2.6747415,12.984034,-1.7039251,12.333514,0.67216104,10.268147,2.4413555,0.38507667,-9.7045555,0.16263402,6841.967886236195,5700.742606948489,0.2336004849137931,2.055787295555276,4.251632
breathing7 (21).wav,breathing,-207.76324,57.9616,-14.720256,-6.716943,0.43611443,12.161405,-1.447647,13.581025,3.1616793,8.944154,1.0881355,2.394648,-10.345704,0.13972092,6782.170532404578,5949.470669544476,0.20713788613505746,1.9500262879179737,4.5113797
breathing7 (22).wav,breathing,-190.38634,64.77417,-9.868128,-4.379488,3.0501814,12.871294,-1.1991911,11.225024,-1.8563236,9.541882,0.92338717,3.946467,-9.369042,0.12541926,6494.233595802625,5833.69073955789,0.19497575431034483,2.8385883789089634,5.4242225
breathing7 (23).wav,breathing,-204.27058,71.39773,-7.3820715,-5.4263535,4.3032484,11.158634,-0.15945096,14.835441,6.3763795,10.856031,2.2017007,2.0605087,-7.7070355,0.121802025,6084.116691350611,5753.1995927068465,0.18265086206896552,1.7723117505679327,6.3932314
breathing7 (24).wav,breathing,-206.68007,165.2132,1.3477552,29.065365,15.833722,5.7495837,-22.713688,-5.389164,-2.2335672,19.202442,2.1080558,3.367647,-2.2547402,0.0018471637,2027.427452095717,3442.3989185512505,0.02951014727011494,13.387872305499508,8.45543
breathing7 (25).wav,breathing,-210.55846,56.95157,-9.479722,-8.959819,-3.0445483,10.610515,0.5550522,12.542385,1.9911381,6.7560973,5.8666224,2.5535336,-7.957939,0.1452073,6717.147957170237,5945.723568690794,0.21341819324712644,1.2224176677772938,5.712708
breathing7 (3).wav,breathing,-182.5517,53.016422,-12.790715,-14.372311,-2.2144363,11.989714,-0.6336944,19.34851,6.0523076,12.696578,2.1941342,2.0148969,-7.7349153,0.15209408,7199.979305013641,6041.007820665703,0.24304058908045978,1.608275116405132,4.87024
breathing7 (4).wav,breathing,-163.11569,163.01407,-6.1454515,30.149397,15.850202,3.6453202,-28.45781,-6.82272,-6.789054,22.774073,4.300149,4.739371,-6.7472553,0.0024457676,2170.143402563908,3447.0497195557905,0.039343121408045974,12.776852286453062,7.4140487
breathing7 (5).wav,breathing,-257.99515,159.86865,11.442495,29.399815,11.693311,8.804362,-10.479098,3.3252213,4.642335,17.521439,2.7287085,4.780866,0.3184554,0.0029464567,2181.5580844192323,3721.8337348082896,0.02793305495689655,14.024281273036118,9.978925
breathing7 (6).wav,breathing,-233.17224,153.31044,4.3672743,30.67068,13.329732,6.4033833,-19.682577,-3.9077833,1.8398355,16.9607,0.96684116,6.739645,-2.9899278,0.0032708202,2361.6250084041126,3797.753826892678,0.036834366020114945,9.132481288713958,8.851977
breathing7 (7).wav,breathing,-164.2944,61.66955,-18.745743,-14.0705185,-0.049075246,7.25912,-5.9337173,12.94265,-3.1300995,11.289632,3.7153523,-1.9706098,-9.531477,0.15627065,6814.716248368421,5734.286877591268,0.2260798311781609,2.743052029384655,4.1482697
breathing7 (8).wav,breathing,-217.81664,53.28029,-11.4775915,-14.7085,-5.4669957,12.304077,0.11318795,13.01057,0.26445404,11.834175,2.601499,6.091923,-9.62011,0.16163261,7304.793143897598,6029.456881655289,0.2503984823994253,0.7779763569420128,4.2158117
breathing7 (9).wav,breathing,-241.71298,169.57109,11.142646,31.312773,17.680264,7.318619,-15.814491,-4.094499,2.67315,18.31401,0.6416595,4.0127225,-2.4457414,0.0019835418,1908.9386443457097,3354.03656470698,0.025435524425287355,12.154347159113799,9.255818
breathing7.wav,breathing,-246.69084,66.335495,-7.760312,-6.0063925,2.868462,16.02811,3.8916543,11.95284,3.911995,9.297923,1.6628526,6.27645,-6.330757,0.10989959,6356.402309891415,5990.276304535622,0.18680405890804597,0.9086542294301481,6.2061496
breathing8 (10).wav,breathing,-116.81009,61.08472,-52.42983,-12.217286,7.2818556,13.954857,-3.9014046,11.439873,-4.7351956,3.0643167,-0.971153,-5.855166,-7.3174586,0.05848957,5538.549130909073,5212.72181945905,0.16616716056034483,6.346470953562873,3.77141
breathing8 (11).wav,breathing,-133.09938,52.14983,-43.250134,-14.775531,-6.547753,11.571635,-9.945389,4.357918,-4.8923254,5.6608305,-7.4639606,-0.48691148,-4.944096,0.08822395,6204.930998824003,5363.14231930696,0.20291734015804597,11.607844803460761,3.7330704
breathing8 (12).wav,breathing,-159.51915,167.20438,-28.274462,24.608486,19.906364,6.870108,-42.64113,-11.341514,-13.399243,8.305755,6.2012014,2.3874238,-9.802704,0.0022379817,2196.705565893453,3038.539038154739,0.05197669719827586,11.542570194100282,5.9562435
breathing8 (13).wav,breathing,-86.324814,27.748123,-46.706432,-24.408304,4.444822,15.488249,-5.753144,21.424732,-9.864782,4.582897,-8.055636,-4.522769,-7.1542687,0.115819134,7432.330502685046,5771.362938442955,0.2805372216235632,8.787535400431324,2.9942062
breathing8 (14).wav,breathing,-168.85515,72.41454,-39.148674,-14.290254,-0.73302203,11.113813,-16.670912,-0.2811727,-11.186832,3.4755256,-1.8538339,-3.418503,-9.788113,0.06988763,5462.136481799101,5078.172868402534,0.1705785290948276,8.215042344122221,4.172422
breathing8 (15).wav,breathing,-185.64012,164.4477,-27.456852,17.165508,18.206923,5.260241,-45.953842,-14.393514,-12.140071,11.960048,9.729098,2.561258,-11.12246,0.002823554,2305.0696638444565,3143.0699075272873,0.05802128232758621,6.6329358724198935,5.530614
breathing8 (16).wav,breathing,-212.93744,107.03523,-37.48802,3.7638283,7.964338,9.541229,-16.386076,-4.3062463,-7.6138334,4.1416297,2.7189577,-2.6612098,-10.178905,0.02733614,3872.709335417613,4262.285560728037,0.10379063397988506,2.8235482374862957,4.9408255
breathing8 (17).wav,breathing,-302.31705,97.928444,-21.639204,13.98375,17.08779,12.137326,-23.747898,-9.331808,-11.107646,9.642019,-0.28135562,0.7994714,-6.5080123,0.06933612,4764.176914435714,4729.1021633493465,0.1489762931034483,1.0106980613879644,4.8308215
